checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,genre,pages,publication_year,publisher,Member ID,Book ID,Checkout Date
9284.0,1062.0,513.0,2025-09-27 00:00:00,2025-10-26 00:00:00,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9210.0,1044.0,507.0,2025-09-11 00:00:00,2025-09-29 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9098.0,1008.0,525.0,2024-12-15 00:00:00,2024-12-31 00:00:00,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9106.0,1034.0,501.0,2025-08-20 00:00:00,2025-08-27 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9170.0,1034.0,522.0,2025-10-16 00:00:00,2025-10-28 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Puzzle Merchant,Karim Elwy,Mystery,104.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9028.0,1017.0,507.0,2025-01-19 00:00:00,2025-01-28 00:00:00,Adam,Badr,9.0,Maadi,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9081.0,1017.0,502.0,2025-08-25 00:00:00,2025-09-17 00:00:00,Adam,Badr,9.0,Maadi,Active,2025-07-12,Desert Compass,Amina Darwish,Adventure,109.0,2018.0,Delta House,unknown,unknown,unknown
9223.0,1050.0,510.0,2024-04-11 00:00:00,2024-05-04 00:00:00,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10,The Missing Metronome,Diaa Sultan,Mystery,134.0,2013.0,Cairo Young Readers,unknown,unknown,unknown
9311.0,1065.0,507.0,2025-06-26 00:00:00,2025-07-09 00:00:00,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9085.0,1018.0,525.0,2025-08-19 00:00:00,2025-09-18 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9335.0,1065.0,513.0,2024-12-18 00:00:00,2024-12-30 00:00:00,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9221.0,1055.0,520.0,2025-04-12 00:00:00,2025-04-18 00:00:00,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,The Copper Telescope,Jasmine Wahdan,Science Fiction,136.0,2009.0,Oasis Books,unknown,unknown,unknown
9016.0,1016.0,527.0,2024-12-03 00:00:00,2024-12-11 00:00:00,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Notes from the Delta,Mona Kholoussy,Nature,328.0,2017.0,Delta House,unknown,unknown,unknown
9361.0,1075.0,524.0,2024-04-19 00:00:00,not returned,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Weaver's Daughter,Laila Shokry,Historical,114.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9248.0,1044.0,514.0,2025-07-01 00:00:00,2025-07-18 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,The Robot in Row Nine,Galal Mounir,Science Fiction,328.0,2023.0,Cairo Young Readers,unknown,unknown,unknown
9315.0,1068.0,501.0,2024-06-11 00:00:00,2024-07-04 00:00:00,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9305.0,1062.0,519.0,2024-01-23 00:00:00,2024-01-31 00:00:00,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9174.0,1024.0,528.0,2025-12-16 00:00:00,2026-01-07 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,The Glass Beehive,Mona Kholoussy,Nature,114.0,2010.0,Delta House,unknown,unknown,unknown
9048.0,1003.0,519.0,2024-12-03 00:00:00,2025-01-01 00:00:00,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9281.0,1044.0,525.0,2024-06-01 00:00:00,2024-06-12 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Storms and Sailboats,Mahmoud Rafei,Adventure,297.0,2015.0,Oasis Books,unknown,unknown,unknown
9039.0,1018.0,513.0,2024-07-21 00:00:00,2024-08-10 00:00:00,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9083.0,1011.0,516.0,2025-10-02 00:00:00,2025-10-09 00:00:00,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Beekeeper's Almanac,Hoda Bakry,Nature,241.0,2010.0,Nile Press,unknown,unknown,unknown
9088.0,1003.0,519.0,2025-09-17 00:00:00,2025-10-03 00:00:00,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9176.0,1027.0,501.0,2024-11-08 00:00:00,2024-11-26 00:00:00,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
9054.0,1013.0,510.0,2024-11-21 00:00:00,not returned,Ziad,Fouad,Unknown,Maadi,Active,2025-06-27,The Missing Metronome,Diaa Sultan,Mystery,134.0,2013.0,Cairo Young Readers,unknown,unknown,unknown
9134.0,1037.0,516.0,2025-09-08 00:00:00,2025-09-19 00:00:00,Retaj,Kamel,Unknown,Nasr City,Inactive,2023-08-26,The Beekeeper's Almanac,Hoda Bakry,Nature,241.0,2010.0,Nile Press,unknown,unknown,unknown
9164.0,1034.0,507.0,2024-12-02 00:00:00,2024-12-12 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,Science,160.0,2024.0,Nile Press,unknown,unknown,unknown
9011.0,1022.0,513.0,2024-03-17 00:00:00,not returned,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9151.0,1034.0,528.0,2025-04-25 00:00:00,2025-05-16 00:00:00,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Glass Beehive,Mona Kholoussy,Nature,114.0,2010.0,Delta House,unknown,unknown,unknown
9018.0,1003.0,522.0,2025-06-12 00:00:00,2025-06-24 00:00:00,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Puzzle Merchant,Karim Elwy,Mystery,104.0,2016.0,Cairo Young Readers,unknown,unknown,unknown
9038.0,1007.0,506.0,2024-07-15 00:00:00,2024-08-12 00:00:00,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,The Paper Boat Club,Aya Hafez,Friendship,183.0,0.0,Nile Press,unknown,unknown,unknown
9232.0,1044.0,513.0,2025-05-26 00:00:00,2025-06-11 00:00:00,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19,Circuits for Beginners,Galal Mounir,Science,294.0,2021.0,Oasis Books,unknown,unknown,unknown
9084.0,1008.0,511.0,2024-06-27 00:00:00,2024-07-22 00:00:00,Ziad,Saleh,8.0,Maadi,Active,2025-10-28,Winter in Alexandria,Farida Anwar,Historical,117.0,2016.0,Nile Press,unknown,unknown,unknown
9116.0,1024.0,519.0,2025-01-10 00:00:00,2025-02-09 00:00:00,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04,Kites Over Cairo,Jasmine Wahdan,Friendship,157.0,2014.0,Nile Press,unknown,unknown,unknown
9352.0,1076.0,501.0,2025-02-02 00:00:00,not returned,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,Adventure,128.0,2017.0,Nile Press,unknown,unknown,unknown
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1026.0,522.0,2025-07-11
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1049.0,520.0,2025-07-11
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1062.0,525.0,2025-07-05
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1065.0,520.0,2025-07-07
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1104.0,515.0,2025-07-07
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1009.0,503.0,2025-07-09
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1063.0,522.0,2025-07-07
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1022.0,511.0,2025-07-12
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1029.0,523.0,2025-07-09
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1201.0,509.0,2025-07-10
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1005.0,513.0,2025-07-10
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1104.0,526.0,2025-07-05
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1058.0,518.0,2025-07-08
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1002.0,521.0,2025-07-08
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1150.0,530.0,2025-07-10
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1041.0,504.0,2025-07-05
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1055.0,526.0,2025-07-11
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1061.0,513.0,2025-07-06
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1012.0,509.0,2025-07-11
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1007.0,510.0,2025-07-07
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1073.0,530.0,2025-07-07
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1003.0,501.0,2025-07-08
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1017.0,507.0,2025-07-11
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1061.0,504.0,2025-07-06
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1201.0,523.0,2025-07-08
unknown,Unknown,unknown,unknown,not returned,Unknown,Unknown,Unknown,Unknown,Unknown,unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,1041.0,512.0,2025-07-06
